model_key,hf_id,family,params_b,tuning,tier,item_id,word,target,distractor,conflict_type,relation,prompt_style,condition,neutral_word,probe,mean_logprob_distractor,mean_logprob_target,n_cont_tokens_distractor,n_cont_tokens_target,sum_logprob_distractor,sum_logprob_target,score_sum_logprob,score_mean_logprob
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,game_rule,neutral,group,main,-9.727417945861816,-4.477417945861816,1,1,-9.727417945861816,-4.477417945861816,5.25,5.25
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,game_rule,neutral,link,main,-10.184890747070312,-4.809890270233154,1,1,-10.184890747070312,-4.809890270233154,5.375000476837158,5.375000476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,game_rule,neutral,map,main,-10.374067306518555,-4.124067783355713,1,1,-10.374067306518555,-4.124067783355713,6.249999523162842,6.249999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,game_rule,neutral,mark,main,-9.03285026550293,-4.407850742340088,1,1,-9.03285026550293,-4.407850742340088,4.624999523162842,4.624999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,game_rule,neutral,path,main,-10.673824310302734,-4.111324310302734,1,1,-10.673824310302734,-4.111324310302734,6.5625,6.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,game_rule,neutral,set,main,-10.445215225219727,-4.507714748382568,1,1,-10.445215225219727,-4.507714748382568,5.937500476837158,5.937500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,glossary,conflict,,main,-8.994197845458984,-6.681697368621826,1,1,-8.994197845458984,-6.681697368621826,2.312500476837158,2.312500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,glossary,neutral,group,main,-10.229681968688965,-6.667182445526123,1,1,-10.229681968688965,-6.667182445526123,3.562499523162842,3.562499523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,glossary,neutral,link,main,-10.125967979431152,-6.750967502593994,1,1,-10.125967979431152,-6.750967502593994,3.375000476837158,3.375000476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,glossary,neutral,map,main,-10.391885757446289,-6.766885757446289,1,1,-10.391885757446289,-6.766885757446289,3.625,3.625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,glossary,neutral,mark,main,-10.292745590209961,-7.355245113372803,1,1,-10.292745590209961,-7.355245113372803,2.937500476837158,2.937500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,glossary,neutral,path,main,-9.993915557861328,-6.931415557861328,1,1,-9.993915557861328,-6.931415557861328,3.0625,3.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,glossary,neutral,set,main,-9.981104850769043,-6.543604850769043,1,1,-9.981104850769043,-6.543604850769043,3.4375,3.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-5.847387313842773,-3.2848870754241943,1,1,-5.847387313842773,-3.2848870754241943,2.562500238418579,2.562500238418579
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,technical_document,conflict,,main,-9.067079544067383,-8.004579544067383,1,1,-9.067079544067383,-8.004579544067383,1.0625,1.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,technical_document,neutral,group,main,-12.698904037475586,-8.230154037475586,1,1,-12.698904037475586,-8.230154037475586,4.46875,4.46875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,technical_document,neutral,link,main,-12.134196281433105,-8.321696281433105,1,1,-12.134196281433105,-8.321696281433105,3.8125,3.8125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,technical_document,neutral,map,main,-12.575284957885742,-7.825284957885742,1,1,-12.575284957885742,-7.825284957885742,4.75,4.75
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,technical_document,neutral,mark,main,-12.112608909606934,-7.925108432769775,1,1,-12.112608909606934,-7.925108432769775,4.187500476837158,4.187500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,technical_document,neutral,path,main,-12.154622077941895,-7.5921220779418945,1,1,-12.154622077941895,-7.5921220779418945,4.5625,4.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,77,bad,good,poor,antonym_remapping,synonym,technical_document,neutral,set,main,-12.761311531066895,-8.730061531066895,1,1,-12.761311531066895,-8.730061531066895,4.03125,4.03125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-10.012214660644531,-10.293464660644531,1,1,-10.012214660644531,-10.293464660644531,-0.28125,-0.28125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,definition_scope,conflict,,main,-7.489494323730469,-6.051994323730469,1,1,-7.489494323730469,-6.051994323730469,1.4375,1.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,definition_scope,neutral,area,main,-7.497779846191406,-5.872779846191406,1,1,-7.497779846191406,-5.872779846191406,1.625,1.625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,definition_scope,neutral,cell,main,-8.110864639282227,-6.673364639282227,1,1,-8.110864639282227,-6.673364639282227,1.4375,1.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,definition_scope,neutral,page,main,-7.5627007484436035,-6.0627007484436035,1,1,-7.5627007484436035,-6.0627007484436035,1.5,1.5
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,definition_scope,neutral,place,main,-6.989346027374268,-5.989346027374268,1,1,-6.989346027374268,-5.989346027374268,1.0,1.0
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,definition_scope,neutral,step,main,-7.740944862365723,-6.490944862365723,1,1,-7.740944862365723,-6.490944862365723,1.25,1.25
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,definition_scope,neutral,zone,main,-7.606557846069336,-6.044057846069336,1,1,-7.606557846069336,-6.044057846069336,1.5625,1.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,game_rule,conflict,,main,-5.438041687011719,-3.5005414485931396,1,1,-5.438041687011719,-3.5005414485931396,1.937500238418579,1.937500238418579
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,game_rule,neutral,area,main,-5.783552169799805,-5.533552169799805,1,1,-5.783552169799805,-5.533552169799805,0.25,0.25
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,game_rule,neutral,cell,main,-6.494607925415039,-4.057107925415039,1,1,-6.494607925415039,-4.057107925415039,2.4375,2.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,game_rule,neutral,page,main,-6.215856075286865,-4.653356075286865,1,1,-6.215856075286865,-4.653356075286865,1.5625,1.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,game_rule,neutral,place,main,-5.354994773864746,-4.979994773864746,1,1,-5.354994773864746,-4.979994773864746,0.375,0.375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,game_rule,neutral,step,main,-6.291880130767822,-5.104380130767822,1,1,-6.291880130767822,-5.104380130767822,1.1875,1.1875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,game_rule,neutral,zone,main,-6.0013275146484375,-4.7513275146484375,1,1,-6.0013275146484375,-4.7513275146484375,1.25,1.25
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,glossary,conflict,,main,-7.518303394317627,-5.580803394317627,1,1,-7.518303394317627,-5.580803394317627,1.9375,1.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,glossary,neutral,area,main,-7.002262115478516,-5.189762115478516,1,1,-7.002262115478516,-5.189762115478516,1.8125,1.8125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,glossary,neutral,cell,main,-7.2955780029296875,-6.0455780029296875,1,1,-7.2955780029296875,-6.0455780029296875,1.25,1.25
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,glossary,neutral,page,main,-7.24793004989624,-5.74793004989624,1,1,-7.24793004989624,-5.74793004989624,1.5,1.5
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,glossary,neutral,place,main,-7.187211990356445,-5.749711990356445,1,1,-7.187211990356445,-5.749711990356445,1.4375,1.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,glossary,neutral,step,main,-7.481298446655273,-5.731298446655273,1,1,-7.481298446655273,-5.731298446655273,1.75,1.75
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,glossary,neutral,zone,main,-7.179218292236328,-5.491718292236328,1,1,-7.179218292236328,-5.491718292236328,1.6875,1.6875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-2.568653106689453,-6.443653106689453,1,1,-2.568653106689453,-6.443653106689453,-3.875,-3.875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,technical_document,conflict,,main,-8.099409103393555,-7.5369086265563965,1,1,-8.099409103393555,-7.5369086265563965,0.5625004768371582,0.5625004768371582
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,technical_document,neutral,area,main,-8.73108959197998,-7.9810895919799805,1,1,-8.73108959197998,-7.9810895919799805,0.75,0.75
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,technical_document,neutral,cell,main,-9.201743125915527,-8.139243125915527,1,1,-9.201743125915527,-8.139243125915527,1.0625,1.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,technical_document,neutral,page,main,-8.613753318786621,-7.801253318786621,1,1,-8.613753318786621,-7.801253318786621,0.8125,0.8125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,technical_document,neutral,place,main,-8.148811340332031,-8.211311340332031,1,1,-8.148811340332031,-8.211311340332031,-0.0625,-0.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,technical_document,neutral,step,main,-8.934991836547852,-7.684991836547852,1,1,-8.934991836547852,-7.684991836547852,1.25,1.25
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,78,correct,wrong,right,antonym_remapping,synonym,technical_document,neutral,zone,main,-8.902193069458008,-7.527193069458008,1,1,-8.902193069458008,-7.527193069458008,1.375,1.375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,answer_prior,probe,,answer_prior,-12.15070915222168,-9.99445915222168,1,1,-12.15070915222168,-9.99445915222168,2.15625,2.15625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,definition_scope,conflict,,main,-7.678666114807129,-6.303666114807129,1,1,-7.678666114807129,-6.303666114807129,1.375,1.375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,definition_scope,neutral,column,main,-10.361687660217285,-6.924187660217285,1,1,-10.361687660217285,-6.924187660217285,3.4375,3.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,definition_scope,neutral,frame,main,-10.476725578308105,-7.1642255783081055,1,1,-10.476725578308105,-7.1642255783081055,3.3125,3.3125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,definition_scope,neutral,image,main,-10.844537734985352,-7.28203821182251,1,1,-10.844537734985352,-7.28203821182251,3.562499523162842,3.562499523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,definition_scope,neutral,row,main,-9.743457794189453,-7.680957794189453,1,1,-9.743457794189453,-7.680957794189453,2.0625,2.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,definition_scope,neutral,scene,main,-10.91629409790039,-7.478794097900391,1,1,-10.91629409790039,-7.478794097900391,3.4375,3.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,definition_scope,neutral,view,main,-10.172739028930664,-6.735238552093506,1,1,-10.172739028930664,-6.735238552093506,3.437500476837158,3.437500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,game_rule,conflict,,main,-6.262107849121094,-3.637108087539673,1,1,-6.262107849121094,-3.637108087539673,2.624999761581421,2.624999761581421
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,game_rule,neutral,column,main,-9.627474784851074,-5.439974784851074,1,1,-9.627474784851074,-5.439974784851074,4.1875,4.1875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,game_rule,neutral,frame,main,-8.258197784423828,-5.383198261260986,1,1,-8.258197784423828,-5.383198261260986,2.874999523162842,2.874999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,game_rule,neutral,image,main,-8.476456642150879,-4.913956642150879,1,1,-8.476456642150879,-4.913956642150879,3.5625,3.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,game_rule,neutral,row,main,-9.885764122009277,-5.885764122009277,1,1,-9.885764122009277,-5.885764122009277,4.0,4.0
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,game_rule,neutral,scene,main,-9.940190315246582,-4.877690315246582,1,1,-9.940190315246582,-4.877690315246582,5.0625,5.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,game_rule,neutral,view,main,-8.636479377746582,-4.948979377746582,1,1,-8.636479377746582,-4.948979377746582,3.6875,3.6875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,glossary,conflict,,main,-5.858304500579834,-5.983304500579834,1,1,-5.858304500579834,-5.983304500579834,-0.125,-0.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,glossary,neutral,column,main,-7.665188789367676,-6.602688789367676,1,1,-7.665188789367676,-6.602688789367676,1.0625,1.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,glossary,neutral,frame,main,-7.848499774932861,-6.785999774932861,1,1,-7.848499774932861,-6.785999774932861,1.0625,1.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,glossary,neutral,image,main,-7.613653659820557,-6.551153659820557,1,1,-7.613653659820557,-6.551153659820557,1.0625,1.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,glossary,neutral,row,main,-7.711796760559082,-7.274296760559082,1,1,-7.711796760559082,-7.274296760559082,0.4375,0.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,glossary,neutral,scene,main,-8.025961875915527,-7.0259623527526855,1,1,-8.025961875915527,-7.0259623527526855,0.9999995231628418,0.9999995231628418
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,glossary,neutral,view,main,-7.625107765197754,-7.000107765197754,1,1,-7.625107765197754,-7.000107765197754,0.625,0.625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,lexical_prior,probe,,lexical_prior,-4.468414783477783,-3.093414783477783,1,1,-4.468414783477783,-3.093414783477783,1.375,1.375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,technical_document,conflict,,main,-6.12129545211792,-6.80879545211792,1,1,-6.12129545211792,-6.80879545211792,-0.6875,-0.6875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,technical_document,neutral,column,main,-13.095002174377441,-7.501251697540283,1,1,-13.095002174377441,-7.501251697540283,5.593750476837158,5.593750476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,technical_document,neutral,frame,main,-13.11949348449707,-8.18199348449707,1,1,-13.11949348449707,-8.18199348449707,4.9375,4.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,technical_document,neutral,image,main,-12.287540435791016,-7.600040912628174,1,1,-12.287540435791016,-7.600040912628174,4.687499523162842,4.687499523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,technical_document,neutral,row,main,-12.6194486618042,-8.6819486618042,1,1,-12.6194486618042,-8.6819486618042,3.9375,3.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,technical_document,neutral,scene,main,-12.627110481262207,-7.845860004425049,1,1,-12.627110481262207,-7.845860004425049,4.781250476837158,4.781250476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,79,wrong,right,incorrect,antonym_remapping,synonym,technical_document,neutral,view,main,-12.289365768432617,-7.664365291595459,1,1,-12.289365768432617,-7.664365291595459,4.625000476837158,4.625000476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,answer_prior,probe,,answer_prior,-13.699714660644531,-14.418464660644531,1,1,-13.699714660644531,-14.418464660644531,-0.71875,-0.71875
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,definition_scope,conflict,,main,-6.366998195648193,-6.929498195648193,1,1,-6.366998195648193,-6.929498195648193,-0.5625,-0.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,definition_scope,neutral,item,main,-10.717013359069824,-7.717013835906982,1,1,-10.717013359069824,-7.717013835906982,2.999999523162842,2.999999523162842
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,definition_scope,neutral,label,main,-10.162435531616211,-6.787435531616211,1,1,-10.162435531616211,-6.787435531616211,3.375,3.375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,definition_scope,neutral,marker,main,-11.681336402893066,-7.556336402893066,1,1,-11.681336402893066,-7.556336402893066,4.125,4.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,definition_scope,neutral,object,main,-10.933036804199219,-7.995536804199219,1,1,-10.933036804199219,-7.995536804199219,2.9375,2.9375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,definition_scope,neutral,symbol,main,-11.266542434692383,-8.704042434692383,1,1,-11.266542434692383,-8.704042434692383,2.5625,2.5625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,definition_scope,neutral,thing,main,-10.750570297241211,-8.250570297241211,1,1,-10.750570297241211,-8.250570297241211,2.5,2.5
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,game_rule,conflict,,main,-5.783668518066406,-2.6586685180664062,1,1,-5.783668518066406,-2.6586685180664062,3.125,3.125
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,game_rule,neutral,item,main,-7.759042739868164,-2.696542978286743,1,1,-7.759042739868164,-2.696542978286743,5.062499761581421,5.062499761581421
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,game_rule,neutral,label,main,-8.361685752868652,-1.6116856336593628,1,1,-8.361685752868652,-1.6116856336593628,6.7500001192092896,6.7500001192092896
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,game_rule,neutral,marker,main,-9.874226570129395,-1.8117265701293945,1,1,-9.874226570129395,-1.8117265701293945,8.0625,8.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,game_rule,neutral,object,main,-7.930154800415039,-2.430155038833618,1,1,-7.930154800415039,-2.430155038833618,5.499999761581421,5.499999761581421
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,game_rule,neutral,symbol,main,-8.094669342041016,-2.5321688652038574,1,1,-8.094669342041016,-2.5321688652038574,5.562500476837158,5.562500476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,game_rule,neutral,thing,main,-8.500938415527344,-2.0009384155273438,1,1,-8.500938415527344,-2.0009384155273438,6.5,6.5
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,glossary,conflict,,main,-6.363570690155029,-3.9260706901550293,1,1,-6.363570690155029,-3.9260706901550293,2.4375,2.4375
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,glossary,neutral,item,main,-10.098628997802734,-4.473628997802734,1,1,-10.098628997802734,-4.473628997802734,5.625,5.625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,glossary,neutral,label,main,-9.844094276428223,-4.3440937995910645,1,1,-9.844094276428223,-4.3440937995910645,5.500000476837158,5.500000476837158
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,glossary,neutral,marker,main,-11.108850479125977,-5.358850479125977,1,1,-11.108850479125977,-5.358850479125977,5.75,5.75
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,glossary,neutral,object,main,-10.292564392089844,-3.9800641536712646,1,1,-10.292564392089844,-3.9800641536712646,6.312500238418579,6.312500238418579
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,glossary,neutral,symbol,main,-10.361916542053223,-4.299416542053223,1,1,-10.361916542053223,-4.299416542053223,6.0625,6.0625
olmo_1b_base,allenai/OLMo-1B-hf,OLMo,1.0,base,anchor_1b2b,80,apple,river,fruit,arbitrary_semantic_remapping,related,glossary,neutral,thing,main,-10.202465057373047,-4.389964580535889,1,1,-10.202465057373047,-4.389964580535889,5.812500476837158,5.812500476837158
