model_key,hf_id,family,params_b,tuning,tier,item_id,word,target,distractor,conflict_type,relation,prompt_style,condition,neutral_word,probe,mean_logprob_distractor,mean_logprob_target,n_cont_tokens_distractor,n_cont_tokens_target,sum_logprob_distractor,sum_logprob_target,score_sum_logprob,score_mean_logprob
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,glossary,neutral,object,main,-14.712786674499512,-6.087786674499512,1,1,-14.712786674499512,-6.087786674499512,8.625,8.625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,glossary,neutral,symbol,main,-14.974211692810059,-5.583586692810059,1,1,-14.974211692810059,-5.583586692810059,9.390625,9.390625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,glossary,neutral,thing,main,-14.992268562316895,-5.687581539154053,1,1,-14.992268562316895,-5.687581539154053,9.304687023162842,9.304687023162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,lexical_prior,probe,,lexical_prior,-5.221489906311035,-15.323052406311035,1,1,-5.221489906311035,-15.323052406311035,-10.1015625,-10.1015625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,technical_document,conflict,,main,-9.780527114868164,-6.014902114868164,1,1,-9.780527114868164,-6.014902114868164,3.765625,3.765625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,technical_document,neutral,item,main,-15.102879524230957,-7.735692501068115,1,1,-15.102879524230957,-7.735692501068115,7.367187023162842,7.367187023162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,technical_document,neutral,label,main,-14.58581256866455,-6.613156795501709,1,1,-14.58581256866455,-6.613156795501709,7.972655773162842,7.972655773162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,technical_document,neutral,marker,main,-14.7348051071167,-6.141055107116699,1,1,-14.7348051071167,-6.141055107116699,8.59375,8.59375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,technical_document,neutral,object,main,-15.464469909667969,-7.5582194328308105,1,1,-15.464469909667969,-7.5582194328308105,7.906250476837158,7.906250476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,technical_document,neutral,symbol,main,-15.666048049926758,-6.955111026763916,1,1,-15.666048049926758,-6.955111026763916,8.710937023162842,8.710937023162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,100,knife,rainbow,cutting,arbitrary_semantic_remapping,related,technical_document,neutral,thing,main,-15.845296859741211,-6.470297336578369,1,1,-15.845296859741211,-6.470297336578369,9.374999523162842,9.374999523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,answer_prior,probe,,answer_prior,-13.865375518798828,-14.564594268798828,1,1,-13.865375518798828,-14.564594268798828,-0.69921875,-0.69921875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,definition_scope,conflict,,main,-7.959890365600586,-6.553640365600586,1,1,-7.959890365600586,-6.553640365600586,1.40625,1.40625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,definition_scope,neutral,case,main,-14.318836212158203,-6.084461688995361,1,1,-14.318836212158203,-6.084461688995361,8.234374523162842,8.234374523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,definition_scope,neutral,entity,main,-15.319132804870605,-5.397258281707764,1,1,-15.319132804870605,-5.397258281707764,9.921874523162842,9.921874523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,definition_scope,neutral,name,main,-16.08953285217285,-6.167658805847168,1,1,-16.08953285217285,-6.167658805847168,9.921874046325684,9.921874046325684
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,definition_scope,neutral,term,main,-15.594078063964844,-4.844078063964844,1,1,-15.594078063964844,-4.844078063964844,10.75,10.75
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,definition_scope,neutral,token,main,-15.084274291992188,-5.740523815155029,1,1,-15.084274291992188,-5.740523815155029,9.343750476837158,9.343750476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,definition_scope,neutral,unit,main,-15.592704772949219,-4.811454772949219,1,1,-15.592704772949219,-4.811454772949219,10.78125,10.78125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,game_rule,conflict,,main,-6.402909755706787,-0.6529099345207214,1,1,-6.402909755706787,-0.6529099345207214,5.749999821186066,5.749999821186066
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,game_rule,neutral,case,main,-14.46517562866211,-0.9026755690574646,1,1,-14.46517562866211,-0.9026755690574646,13.562500059604645,13.562500059604645
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,game_rule,neutral,entity,main,-14.825834274291992,-1.3102095127105713,1,1,-14.825834274291992,-1.3102095127105713,13.515624761581421,13.515624761581421
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,game_rule,neutral,name,main,-14.661544799804688,-2.3646697998046875,1,1,-14.661544799804688,-2.3646697998046875,12.296875,12.296875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,game_rule,neutral,term,main,-14.921466827392578,-2.280841827392578,1,1,-14.921466827392578,-2.280841827392578,12.640625,12.640625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,game_rule,neutral,token,main,-14.051328659057617,-1.4575791358947754,1,1,-14.051328659057617,-1.4575791358947754,12.593749523162842,12.593749523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,game_rule,neutral,unit,main,-14.57430362701416,-1.3086791038513184,1,1,-14.57430362701416,-1.3086791038513184,13.265624523162842,13.265624523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,glossary,conflict,,main,-8.547334671020508,-5.234834671020508,1,1,-8.547334671020508,-5.234834671020508,3.3125,3.3125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,glossary,neutral,case,main,-13.188102722167969,-6.219353199005127,1,1,-13.188102722167969,-6.219353199005127,6.968749523162842,6.968749523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,glossary,neutral,entity,main,-15.093597412109375,-5.624847412109375,1,1,-15.093597412109375,-5.624847412109375,9.46875,9.46875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,glossary,neutral,name,main,-14.760797500610352,-6.463922023773193,1,1,-14.760797500610352,-6.463922023773193,8.296875476837158,8.296875476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,glossary,neutral,term,main,-14.929094314575195,-6.194718837738037,1,1,-14.929094314575195,-6.194718837738037,8.734375476837158,8.734375476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,glossary,neutral,token,main,-14.262716293334961,-5.543966293334961,1,1,-14.262716293334961,-5.543966293334961,8.71875,8.71875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,glossary,neutral,unit,main,-15.151179313659668,-6.588679313659668,1,1,-15.151179313659668,-6.588679313659668,8.5625,8.5625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,lexical_prior,probe,,lexical_prior,-8.121977806091309,-15.993071556091309,1,1,-8.121977806091309,-15.993071556091309,-7.87109375,-7.87109375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,technical_document,conflict,,main,-7.87413215637207,-6.06163215637207,1,1,-7.87413215637207,-6.06163215637207,1.8125,1.8125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,technical_document,neutral,case,main,-13.452373504638672,-5.842998027801514,1,1,-13.452373504638672,-5.842998027801514,7.609375476837158,7.609375476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,technical_document,neutral,entity,main,-15.858818054199219,-5.726006031036377,1,1,-15.858818054199219,-5.726006031036377,10.132812023162842,10.132812023162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,technical_document,neutral,name,main,-15.327115058898926,-5.612271308898926,1,1,-15.327115058898926,-5.612271308898926,9.71484375,9.71484375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,technical_document,neutral,term,main,-15.850760459899902,-5.9659953117370605,1,1,-15.850760459899902,-5.9659953117370605,9.884765148162842,9.884765148162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,technical_document,neutral,token,main,-15.294755935668945,-6.191240310668945,1,1,-15.294755935668945,-6.191240310668945,9.103515625,9.103515625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,101,shirt,volcano,clothing,arbitrary_semantic_remapping,related,technical_document,neutral,unit,main,-15.590335845947266,-5.690922260284424,1,1,-15.590335845947266,-5.690922260284424,9.899413585662842,9.899413585662842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,answer_prior,probe,,answer_prior,-12.618836402893066,-14.087586402893066,1,1,-12.618836402893066,-14.087586402893066,-1.46875,-1.46875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,definition_scope,conflict,,main,-12.323782920837402,-5.3862833976745605,1,1,-12.323782920837402,-5.3862833976745605,6.937499523162842,6.937499523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,definition_scope,neutral,code,main,-15.209067344665527,-5.130941867828369,1,1,-15.209067344665527,-5.130941867828369,10.078125476837158,10.078125476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,definition_scope,neutral,entry,main,-15.518061637878418,-5.170405387878418,1,1,-15.518061637878418,-5.170405387878418,10.34765625,10.34765625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,definition_scope,neutral,note,main,-15.705914497375488,-5.725445747375488,1,1,-15.705914497375488,-5.725445747375488,9.98046875,9.98046875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,definition_scope,neutral,sample,main,-16.10635757446289,-3.8094820976257324,1,1,-16.10635757446289,-3.8094820976257324,12.296875476837158,12.296875476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,definition_scope,neutral,sign,main,-15.49397087097168,-5.2556891441345215,1,1,-15.49397087097168,-5.2556891441345215,10.238281726837158,10.238281726837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,definition_scope,neutral,tag,main,-16.407148361206055,-5.414960861206055,1,1,-16.407148361206055,-5.414960861206055,10.9921875,10.9921875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,game_rule,conflict,,main,-9.704570770263672,-0.3920704424381256,1,1,-9.704570770263672,-0.3920704424381256,9.312500327825546,9.312500327825546
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,game_rule,neutral,code,main,-13.33434772491455,-0.8030976057052612,1,1,-13.33434772491455,-0.8030976057052612,12.53125011920929,12.53125011920929
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,game_rule,neutral,entry,main,-13.932887077331543,-1.3703868389129639,1,1,-13.932887077331543,-1.3703868389129639,12.562500238418579,12.562500238418579
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,game_rule,neutral,note,main,-13.317365646362305,-0.5673657655715942,1,1,-13.317365646362305,-0.5673657655715942,12.74999988079071,12.74999988079071
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,game_rule,neutral,sample,main,-14.396469116210938,-0.9589687585830688,1,1,-14.396469116210938,-0.9589687585830688,13.437500357627869,13.437500357627869
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,game_rule,neutral,sign,main,-13.647424697875977,-0.35054928064346313,1,1,-13.647424697875977,-0.35054928064346313,13.296875417232513,13.296875417232513
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,game_rule,neutral,tag,main,-12.848779678344727,-0.5050294995307922,1,1,-12.848779678344727,-0.5050294995307922,12.343750178813934,12.343750178813934
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,glossary,conflict,,main,-11.180431365966797,-4.446056842803955,1,1,-11.180431365966797,-4.446056842803955,6.734374523162842,6.734374523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,glossary,neutral,code,main,-13.77178955078125,-7.62725830078125,1,1,-13.77178955078125,-7.62725830078125,6.14453125,6.14453125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,glossary,neutral,entry,main,-13.729190826416016,-3.9791908264160156,1,1,-13.729190826416016,-3.9791908264160156,9.75,9.75
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,glossary,neutral,note,main,-14.2706880569458,-5.364438056945801,1,1,-14.2706880569458,-5.364438056945801,8.90625,8.90625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,glossary,neutral,sample,main,-14.747353553771973,-5.005166053771973,1,1,-14.747353553771973,-5.005166053771973,9.7421875,9.7421875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,glossary,neutral,sign,main,-13.842933654785156,-3.6730120182037354,1,1,-13.842933654785156,-3.6730120182037354,10.169921636581421,10.169921636581421
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,glossary,neutral,tag,main,-14.648430824279785,-5.789055824279785,1,1,-14.648430824279785,-5.789055824279785,8.859375,8.859375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,lexical_prior,probe,,lexical_prior,-4.993204116821289,-12.618204116821289,1,1,-4.993204116821289,-12.618204116821289,-7.625,-7.625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,technical_document,conflict,,main,-13.269125938415527,-3.6910014152526855,1,1,-13.269125938415527,-3.6910014152526855,9.578124523162842,9.578124523162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,technical_document,neutral,code,main,-15.510530471801758,-4.233186721801758,1,1,-15.510530471801758,-4.233186721801758,11.27734375,11.27734375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,technical_document,neutral,entry,main,-15.504626274108887,-3.9343137741088867,1,1,-15.504626274108887,-3.9343137741088867,11.5703125,11.5703125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,technical_document,neutral,note,main,-16.129257202148438,-4.846054553985596,1,1,-16.129257202148438,-4.846054553985596,11.283202648162842,11.283202648162842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,technical_document,neutral,sample,main,-16.44398307800293,-3.8189828395843506,1,1,-16.44398307800293,-3.8189828395843506,12.625000238418579,12.625000238418579
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,technical_document,neutral,sign,main,-16.1290283203125,-3.649536609649658,1,1,-16.1290283203125,-3.649536609649658,12.479491710662842,12.479491710662842
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,102,moon,ladder,night,arbitrary_semantic_remapping,related,technical_document,neutral,tag,main,-16.214393615722656,-3.698767900466919,1,1,-16.214393615722656,-3.698767900466919,12.515625715255737,12.515625715255737
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,answer_prior,probe,,answer_prior,-12.248188018798828,-15.385822296142578,1,1,-12.248188018798828,-15.385822296142578,-3.13763427734375,-3.13763427734375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,definition_scope,conflict,,main,-13.043074607849121,-6.918074607849121,1,1,-13.043074607849121,-6.918074607849121,6.125,6.125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,definition_scope,neutral,class,main,-15.453499794006348,-8.498421669006348,1,1,-15.453499794006348,-8.498421669006348,6.955078125,6.955078125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,definition_scope,neutral,field,main,-14.528493881225586,-7.771657466888428,1,1,-14.528493881225586,-7.771657466888428,6.756836414337158,6.756836414337158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,definition_scope,neutral,point,main,-15.218031883239746,-8.312270164489746,1,1,-15.218031883239746,-8.312270164489746,6.90576171875,6.90576171875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,definition_scope,neutral,record,main,-14.428485870361328,-8.520282745361328,1,1,-14.428485870361328,-8.520282745361328,5.908203125,5.908203125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,definition_scope,neutral,slot,main,-14.978606224060059,-10.048918724060059,1,1,-14.978606224060059,-10.048918724060059,4.9296875,4.9296875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,definition_scope,neutral,type,main,-15.16014575958252,-8.68748950958252,1,1,-15.16014575958252,-8.68748950958252,6.47265625,6.47265625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,game_rule,conflict,,main,-10.400286674499512,-0.6502864956855774,1,1,-10.400286674499512,-0.6502864956855774,9.750000178813934,9.750000178813934
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,game_rule,neutral,class,main,-12.61964225769043,-0.8696419596672058,1,1,-12.61964225769043,-0.8696419596672058,11.750000298023224,11.750000298023224
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,game_rule,neutral,field,main,-12.244035720825195,-1.9784107208251953,1,1,-12.244035720825195,-1.9784107208251953,10.265625,10.265625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,game_rule,neutral,point,main,-12.563419342041016,-1.5321694612503052,1,1,-12.563419342041016,-1.5321694612503052,11.03124988079071,11.03124988079071
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,game_rule,neutral,record,main,-11.710344314575195,-1.4603440761566162,1,1,-11.710344314575195,-1.4603440761566162,10.250000238418579,10.250000238418579
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,game_rule,neutral,slot,main,-12.549802780151367,-1.9560528993606567,1,1,-12.549802780151367,-1.9560528993606567,10.59374988079071,10.59374988079071
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,game_rule,neutral,type,main,-13.361726760864258,-1.2836012840270996,1,1,-13.361726760864258,-1.2836012840270996,12.078125476837158,12.078125476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,glossary,conflict,,main,-10.999756813049316,-8.499756813049316,1,1,-10.999756813049316,-8.499756813049316,2.5,2.5
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,glossary,neutral,class,main,-13.050930976867676,-9.476712226867676,1,1,-13.050930976867676,-9.476712226867676,3.57421875,3.57421875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,glossary,neutral,field,main,-12.464396476745605,-10.072306632995605,1,1,-12.464396476745605,-10.072306632995605,2.39208984375,2.39208984375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,glossary,neutral,point,main,-13.374567031860352,-9.987848281860352,1,1,-13.374567031860352,-9.987848281860352,3.38671875,3.38671875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,glossary,neutral,record,main,-13.264540672302246,-10.303603172302246,1,1,-13.264540672302246,-10.303603172302246,2.9609375,2.9609375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,glossary,neutral,slot,main,-12.697319984436035,-8.650444984436035,1,1,-12.697319984436035,-8.650444984436035,4.046875,4.046875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,glossary,neutral,type,main,-13.002287864685059,-9.662444114685059,1,1,-13.002287864685059,-9.662444114685059,3.33984375,3.33984375
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,lexical_prior,probe,,lexical_prior,-3.9084529876708984,-13.736577987670898,1,1,-3.9084529876708984,-13.736577987670898,-9.828125,-9.828125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,technical_document,conflict,,main,-12.58438777923584,-7.146887302398682,1,1,-12.58438777923584,-7.146887302398682,5.437500476837158,5.437500476837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,technical_document,neutral,class,main,-14.548868179321289,-7.021523952484131,1,1,-14.548868179321289,-7.021523952484131,7.527344226837158,7.527344226837158
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,technical_document,neutral,field,main,-15.003520011901855,-8.995707511901855,1,1,-15.003520011901855,-8.995707511901855,6.0078125,6.0078125
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,technical_document,neutral,point,main,-14.798468589782715,-8.599249839782715,1,1,-14.798468589782715,-8.599249839782715,6.19921875,6.19921875
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,technical_document,neutral,record,main,-14.587274551391602,-9.962274551391602,1,1,-14.587274551391602,-9.962274551391602,4.625,4.625
qwen25_7b_base,Qwen/Qwen2.5-7B,Qwen,7.0,base,large_7b,103,sun,blanket,day,arbitrary_semantic_remapping,related,technical_document,neutral,slot,main,-14.958389282226562,-8.210342407226562,1,1,-14.958389282226562,-8.210342407226562,6.748046875,6.748046875
