model_key,model,item_id,word,target,distractor,neutral_word,hook_name,triplet_selected_layer,control_type,perm,donor_perm_index,donor_item_id,donor_word,donor_target,m_clean,m_corrupt,m_matched,m_patched,target_logit_delta,distractor_logit_delta
qwen25_15b_instruct,qwen25_15b_instruct,2,hot,cold,warm,point,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,4,9,dark,bright,4.715956687927246,-0.5522270202636719,6.222519874572754,-2.149390935897827,-17.91657829284668,-16.319414138793945
qwen25_15b_instruct,qwen25_15b_instruct,3,cold,hot,chilly,node,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,15,28,empty,full,7.731784343719482,5.046610832214356,7.388813972473144,6.189513206481934,-17.295494079589844,-18.438396453857425
qwen25_15b_instruct,qwen25_15b_instruct,5,sad,happy,unhappy,mark,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,16,29,full,empty,3.496784448623657,2.635152816772461,6.001269817352295,0.2119431495666504,-22.050037384033203,-19.626827239990234
qwen25_15b_instruct,qwen25_15b_instruct,9,dark,bright,dim,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,21,43,closed,open,3.522038221359253,1.985783576965332,5.655619621276856,-0.8285963535308838,-11.692789077758787,-8.878409385681152
qwen25_15b_instruct,qwen25_15b_instruct,13,weak,strong,frail,place,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,13,26,clear,confusing,3.295886993408203,0.0456056594848632,6.046157836914063,-3.0119616985321045,-17.99532127380371,-14.93775463104248
qwen25_15b_instruct,qwen25_15b_instruct,14,old,new,aged,cell,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,17,35,shallow,deep,11.173538208007812,3.025115966796875,6.430554389953613,1.4239883422851562,-17.930973052978516,-16.329845428466797
qwen25_15b_instruct,qwen25_15b_instruct,15,new,old,fresh,item,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,11,24,loud,quiet,10.364848136901855,0.9658527374267578,2.9839470386505127,-5.278031826019287,-22.16592788696289,-15.922043800354004
qwen25_15b_instruct,qwen25_15b_instruct,17,dirty,clean,filthy,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,8,17,dirty,clean,7.479722499847412,1.2539024353027344,8.690827369689941,8.690827369689941,-8.984698295593262,-16.42162322998047
qwen25_15b_instruct,qwen25_15b_instruct,19,poor,rich,needy,number,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,0,0,small,big,6.321523189544678,3.6028642654418945,5.569920539855957,2.071629524230957,-19.936542510986328,-18.40530776977539
qwen25_15b_instruct,qwen25_15b_instruct,21,dangerous,safe,risky,cell,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,20,42,open,closed,8.362508773803711,4.278730392456055,9.568022727966309,-0.4922356605529785,-22.906150817871094,-18.13518524169922
qwen25_15b_instruct,qwen25_15b_instruct,24,loud,quiet,noisy,entry,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,18,37,far,near,9.632678985595703,5.573264122009277,9.835854530334473,3.7726452350616455,-18.802032470703125,-17.001415252685547
qwen25_15b_instruct,qwen25_15b_instruct,25,quiet,loud,silent,field,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,12,25,quiet,loud,6.307910919189453,4.839617729187012,5.909621715545654,5.909621715545654,-6.335721969604492,-7.405725955963135
qwen25_15b_instruct,qwen25_15b_instruct,26,clear,confusing,plain,number,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,1,2,hot,cold,9.777856826782228,7.893925666809082,13.450969696044922,-3.5559356212615967,-22.01288604736328,-10.56302547454834
qwen25_15b_instruct,qwen25_15b_instruct,27,confusing,clear,unclear,word,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,3,5,sad,happy,6.686044216156006,-7.486591339111328,4.193131446838379,5.043605327606201,-7.461331844329834,-19.99152946472168
qwen25_15b_instruct,qwen25_15b_instruct,28,empty,full,vacant,path,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,27,52,complex,simple,1.3001148700714111,-1.8500423431396484,-1.3111414909362793,-9.752667427062988,-15.517664909362791,-7.615039825439453
qwen25_15b_instruct,qwen25_15b_instruct,29,full,empty,complete,image,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,22,45,cruel,kind,10.280128479003906,5.991114616394043,13.635712623596191,-1.87967848777771,-15.204108238220217,-7.333315372467041
qwen25_15b_instruct,qwen25_15b_instruct,35,shallow,deep,superficial,signal,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,5,13,weak,strong,3.572244644165039,-1.5766019821166992,1.6774568557739258,-1.3377902507781982,-9.837218284606934,-10.076030731201172
qwen25_15b_instruct,qwen25_15b_instruct,37,far,near,distant,page,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,2,3,cold,hot,8.513886451721191,0.1072845458984375,6.3748931884765625,-1.328481674194336,-18.598264694213867,-17.162498474121094
qwen25_15b_instruct,qwen25_15b_instruct,38,young,old,youthful,label,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,19,38,young,old,7.896060943603516,4.5253753662109375,6.253437519073486,6.253437519073486,-10.436820030212402,-12.16488265991211
qwen25_15b_instruct,qwen25_15b_instruct,42,open,closed,unlocked,phrase,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,9,19,poor,rich,10.842547416687012,10.990849494934082,10.47706413269043,3.379536390304565,-18.51534652709961,-10.904033660888672
qwen25_15b_instruct,qwen25_15b_instruct,43,closed,open,shut,rule,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,14,27,confusing,clear,9.286639213562012,5.529094696044922,10.967242240905762,1.1188302040100098,-11.419317245483398,-7.0090532302856445
qwen25_15b_instruct,qwen25_15b_instruct,45,cruel,kind,mean,page,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,10,21,dangerous,safe,5.066211223602295,-0.3650531768798828,1.8887463808059688,4.478917598724365,-14.591989517211914,-19.435958862304688
qwen25_15b_instruct,qwen25_15b_instruct,47,calm,anxious,peaceful,thing,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,28,55,false,true,12.885706901550291,12.805843353271484,11.425130844116213,-2.2508890628814697,-25.34699058532715,-10.290258407592772
qwen25_15b_instruct,qwen25_15b_instruct,49,honest,dishonest,truthful,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,30,63,bad,good,6.952249050140381,7.781802177429199,5.813106060028076,2.0893516540527344,-17.67483901977539,-11.982389450073242
qwen25_15b_instruct,qwen25_15b_instruct,50,lazy,active,idle,piece,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,24,49,honest,dishonest,8.587199211120605,-3.530604362487793,6.526251792907715,-7.0026726722717285,-17.750654220581055,-14.27858543395996
qwen25_15b_instruct,qwen25_15b_instruct,51,active,lazy,busy,letter,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,25,50,lazy,active,6.395612239837647,5.906100749969482,4.062417507171631,-5.804631233215332,-19.91238784790039,-8.201656341552734
qwen25_15b_instruct,qwen25_15b_instruct,52,complex,simple,complicated,set,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,26,51,active,lazy,5.284477233886719,2.807822227478028,6.954646110534668,10.208581924438477,-11.487597465515137,-18.888357162475582
qwen25_15b_instruct,qwen25_15b_instruct,55,false,true,fake,marker,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,29,56,thick,thin,5.441898822784424,-1.0223112106323242,4.605518341064453,1.0709941387176514,-8.405474662780762,-10.498779296875
qwen25_15b_instruct,qwen25_15b_instruct,56,thick,thin,dense,entry,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,7,15,new,old,9.024317741394045,8.014510154724121,9.849200248718262,1.1991255283355713,-22.151147842407227,-15.33576202392578
qwen25_15b_instruct,qwen25_15b_instruct,63,bad,good,poor,object,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,31,64,wrong,right,4.622865200042725,0.7153387069702148,3.936582565307617,4.66752290725708,-9.0711030960083,-13.023287773132324
qwen25_15b_instruct,qwen25_15b_instruct,64,wrong,right,incorrect,unit,blocks.15.hook_resid_pre,15,item_mismatched_clean,28,6,14,old,new,4.131417751312256,-11.23004913330078,4.119651317596436,-0.2257719039916992,-10.614773750305176,-21.619050979614254
qwen25_15b_instruct,qwen25_15b_instruct,0,small,big,tiny,marker,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,10,21,dangerous,safe,0.943589687347412,-0.9969921112060548,2.994563102722168,-10.075641632080078,-15.114950180053713,-6.036300659179688
qwen25_15b_instruct,qwen25_15b_instruct,2,hot,cold,warm,point,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,5,13,weak,strong,4.715956687927246,-0.5522270202636719,6.222519874572754,-0.0732649564743042,-15.467498779296877,-15.946460723876951
qwen25_15b_instruct,qwen25_15b_instruct,3,cold,hot,chilly,node,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,6,14,old,new,7.731784343719482,5.046610832214356,7.388813972473144,1.0344505310058594,-19.891342163085938,-15.879180908203123
qwen25_15b_instruct,qwen25_15b_instruct,5,sad,happy,unhappy,mark,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,25,50,lazy,active,3.496784448623657,2.635152816772461,6.001269817352295,-2.133596181869507,-23.007274627685547,-18.238525390625
qwen25_15b_instruct,qwen25_15b_instruct,9,dark,bright,dim,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,8,17,dirty,clean,3.522038221359253,1.985783576965332,5.655619621276856,-0.3053402900695801,-10.058785438537598,-7.767661094665527
qwen25_15b_instruct,qwen25_15b_instruct,13,weak,strong,frail,place,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,22,45,cruel,kind,3.295886993408203,0.0456056594848632,6.046157836914063,-0.3991138935089111,-14.376554489135742,-13.931835174560549
qwen25_15b_instruct,qwen25_15b_instruct,14,old,new,aged,cell,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,27,52,complex,simple,11.173538208007812,3.025115966796875,6.430554389953613,5.34735631942749,-16.590808868408203,-18.913049697875977
qwen25_15b_instruct,qwen25_15b_instruct,15,new,old,fresh,item,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,31,64,wrong,right,10.364848136901855,0.9658527374267578,2.9839470386505127,-3.9962871074676514,-22.615123748779297,-17.652984619140625
qwen25_15b_instruct,qwen25_15b_instruct,17,dirty,clean,filthy,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,11,24,loud,quiet,7.479722499847412,1.2539024353027344,8.690827369689941,3.001173496246338,-17.811180114746094,-19.55845069885254
qwen25_15b_instruct,qwen25_15b_instruct,19,poor,rich,needy,number,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,14,27,confusing,clear,6.321523189544678,3.6028642654418945,5.569920539855957,4.301113605499268,-18.435697555541992,-19.13394546508789
qwen25_15b_instruct,qwen25_15b_instruct,21,dangerous,safe,risky,cell,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,23,47,calm,anxious,8.362508773803711,4.278730392456055,9.568022727966309,-6.340220928192139,-24.923324584960938,-14.30437469482422
qwen25_15b_instruct,qwen25_15b_instruct,24,loud,quiet,noisy,entry,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,29,56,thick,thin,9.632678985595703,5.573264122009277,9.835854530334473,5.566977500915527,-20.647600173950195,-20.641313552856445
qwen25_15b_instruct,qwen25_15b_instruct,25,quiet,loud,silent,field,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,4,9,dark,bright,6.307910919189453,4.839617729187012,5.909621715545654,-3.883900165557861,-17.984216690063477,-9.260699272155762
qwen25_15b_instruct,qwen25_15b_instruct,26,clear,confusing,plain,number,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,3,5,sad,happy,9.777856826782228,7.893925666809082,13.450969696044922,-3.3664543628692627,-19.30550765991211,-8.045126914978027
qwen25_15b_instruct,qwen25_15b_instruct,27,confusing,clear,unclear,word,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,18,37,far,near,6.686044216156006,-7.486591339111328,4.193131446838379,2.938547134399414,-10.54757022857666,-20.97270774841309
qwen25_15b_instruct,qwen25_15b_instruct,28,empty,full,vacant,path,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,24,49,honest,dishonest,1.3001148700714111,-1.8500423431396484,-1.3111414909362793,-5.389177322387695,-20.212142944335938,-16.67300796508789
qwen25_15b_instruct,qwen25_15b_instruct,29,full,empty,complete,image,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,0,0,small,big,10.280128479003906,5.991114616394043,13.635712623596191,-0.3504411876201629,-18.101472854614254,-11.759916305541992
qwen25_15b_instruct,qwen25_15b_instruct,35,shallow,deep,superficial,signal,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,1,2,hot,cold,3.572244644165039,-1.5766019821166992,1.6774568557739258,2.6596248149871826,-10.004798889160156,-14.241025924682615
qwen25_15b_instruct,qwen25_15b_instruct,37,far,near,distant,page,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,20,42,open,closed,8.513886451721191,0.1072845458984375,6.3748931884765625,4.731645107269287,-16.516157150268555,-21.14051818847656
qwen25_15b_instruct,qwen25_15b_instruct,38,young,old,youthful,label,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,21,43,closed,open,7.896060943603516,4.5253753662109375,6.253437519073486,-3.008474588394165,-23.92298698425293,-16.389137268066406
qwen25_15b_instruct,qwen25_15b_instruct,42,open,closed,unlocked,phrase,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,28,55,false,true,10.842547416687012,10.990849494934082,10.47706413269043,2.2288262844085693,-20.95495986938477,-12.192935943603516
qwen25_15b_instruct,qwen25_15b_instruct,43,closed,open,shut,rule,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,7,15,new,old,9.286639213562012,5.529094696044922,10.967242240905762,-1.933189392089844,-16.280467987060547,-8.818183898925781
qwen25_15b_instruct,qwen25_15b_instruct,45,cruel,kind,mean,page,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,26,51,active,lazy,5.066211223602295,-0.3650531768798828,1.8887463808059688,1.7406630516052246,-13.276710510253906,-15.382426261901855
qwen25_15b_instruct,qwen25_15b_instruct,47,calm,anxious,peaceful,thing,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,12,25,quiet,loud,12.885706901550291,12.805843353271484,11.425130844116213,-2.277573823928833,-17.7125301361084,-2.629114151000977
qwen25_15b_instruct,qwen25_15b_instruct,49,honest,dishonest,truthful,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,19,38,young,old,6.952249050140381,7.781802177429199,5.813106060028076,2.295487880706787,-14.19806957244873,-8.711755752563477
qwen25_15b_instruct,qwen25_15b_instruct,50,lazy,active,idle,piece,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,15,28,empty,full,8.587199211120605,-3.530604362487793,6.526251792907715,2.887216091156006,-13.45667839050293,-19.87449836730957
qwen25_15b_instruct,qwen25_15b_instruct,51,active,lazy,busy,letter,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,30,63,bad,good,6.395612239837647,5.906100749969482,4.062417507171631,-2.932036876678467,-22.159921646118164,-13.321784019470217
qwen25_15b_instruct,qwen25_15b_instruct,52,complex,simple,complicated,set,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,2,3,cold,hot,5.284477233886719,2.807822227478028,6.954646110534668,-0.1221408322453498,-14.58531665802002,-11.655353546142578
qwen25_15b_instruct,qwen25_15b_instruct,55,false,true,fake,marker,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,16,29,full,empty,5.441898822784424,-1.0223112106323242,4.605518341064453,-2.6413938999176025,-4.506462097167969,-2.8873791694641118
qwen25_15b_instruct,qwen25_15b_instruct,56,thick,thin,dense,entry,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,9,19,poor,rich,9.024317741394045,8.014510154724121,9.849200248718262,2.030811309814453,-20.311782836914062,-14.328083038330078
qwen25_15b_instruct,qwen25_15b_instruct,63,bad,good,poor,object,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,13,26,clear,confusing,4.622865200042725,0.7153387069702148,3.936582565307617,-2.380256414413452,-11.564760208129885,-8.469165802001953
qwen25_15b_instruct,qwen25_15b_instruct,64,wrong,right,incorrect,unit,blocks.15.hook_resid_pre,15,item_mismatched_clean,29,17,35,shallow,deep,4.131417751312256,-11.23004913330078,4.119651317596436,-2.570443630218506,-10.726119995117188,-19.385725021362305
qwen25_15b_instruct,qwen25_15b_instruct,0,small,big,tiny,marker,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,27,52,complex,simple,0.943589687347412,-0.9969921112060548,2.994563102722168,-5.046123504638672,-13.897695541381836,-9.84856414794922
qwen25_15b_instruct,qwen25_15b_instruct,2,hot,cold,warm,point,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,31,64,wrong,right,4.715956687927246,-0.5522270202636719,6.222519874572754,0.7261419296264648,-21.910215377807617,-23.18858337402344
qwen25_15b_instruct,qwen25_15b_instruct,3,cold,hot,chilly,node,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,19,38,young,old,7.731784343719482,5.046610832214356,7.388813972473144,3.780409812927246,-18.41830062866211,-17.152099609375
qwen25_15b_instruct,qwen25_15b_instruct,5,sad,happy,unhappy,mark,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,13,26,clear,confusing,3.496784448623657,2.635152816772461,6.001269817352295,-3.6844851970672607,-25.308080673217773,-18.98844337463379
qwen25_15b_instruct,qwen25_15b_instruct,9,dark,bright,dim,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,11,24,loud,quiet,3.522038221359253,1.985783576965332,5.655619621276856,-7.374308586120605,-16.085262298583984,-6.725170135498047
qwen25_15b_instruct,qwen25_15b_instruct,13,weak,strong,frail,place,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,29,56,thick,thin,3.295886993408203,0.0456056594848632,6.046157836914063,-4.067296981811523,-15.324334144592283,-11.211431503295898
qwen25_15b_instruct,qwen25_15b_instruct,14,old,new,aged,cell,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,14,27,confusing,clear,11.173538208007812,3.025115966796875,6.430554389953613,6.036248683929443,-13.409439086914062,-16.420570373535156
qwen25_15b_instruct,qwen25_15b_instruct,15,new,old,fresh,item,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,12,25,quiet,loud,10.364848136901855,0.9658527374267578,2.9839470386505127,-2.677992343902588,-18.92302131652832,-15.279175758361816
qwen25_15b_instruct,qwen25_15b_instruct,17,dirty,clean,filthy,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,3,5,sad,happy,7.479722499847412,1.2539024353027344,8.690827369689941,2.139862298965454,-20.037792205810547,-20.923751831054688
qwen25_15b_instruct,qwen25_15b_instruct,19,poor,rich,needy,number,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,21,43,closed,open,6.321523189544678,3.6028642654418945,5.569920539855957,-2.638340473175049,-25.9107723236084,-19.669567108154297
qwen25_15b_instruct,qwen25_15b_instruct,21,dangerous,safe,risky,cell,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,7,15,new,old,8.362508773803711,4.278730392456055,9.568022727966309,0.7346181869506836,-20.46004867553711,-16.915937423706055
qwen25_15b_instruct,qwen25_15b_instruct,24,loud,quiet,noisy,entry,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,24,49,honest,dishonest,9.632678985595703,5.573264122009277,9.835854530334473,3.151771783828736,-19.556591033935547,-17.13509750366211
qwen25_15b_instruct,qwen25_15b_instruct,25,quiet,loud,silent,field,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,4,9,dark,bright,6.307910919189453,4.839617729187012,5.909621715545654,-3.883900165557861,-17.984216690063477,-9.260699272155762
qwen25_15b_instruct,qwen25_15b_instruct,26,clear,confusing,plain,number,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,20,42,open,closed,9.777856826782228,7.893925666809082,13.450969696044922,-1.194830298423767,-17.197790145874023,-8.109034538269043
qwen25_15b_instruct,qwen25_15b_instruct,27,confusing,clear,unclear,word,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,28,55,false,true,6.686044216156006,-7.486591339111328,4.193131446838379,3.2265639305114746,-6.057831287384033,-16.770986557006836
qwen25_15b_instruct,qwen25_15b_instruct,28,empty,full,vacant,path,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,26,51,active,lazy,1.3001148700714111,-1.8500423431396484,-1.3111414909362793,-14.079656600952148,-16.563430786132812,-4.3338165283203125
qwen25_15b_instruct,qwen25_15b_instruct,29,full,empty,complete,image,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,18,37,far,near,10.280128479003906,5.991114616394043,13.635712623596191,0.4619338512420654,-16.94970703125,-11.420526504516602
qwen25_15b_instruct,qwen25_15b_instruct,35,shallow,deep,superficial,signal,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,10,21,dangerous,safe,3.572244644165039,-1.5766019821166992,1.6774568557739258,-1.6747913360595703,-13.111519813537598,-13.013330459594728
qwen25_15b_instruct,qwen25_15b_instruct,37,far,near,distant,page,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,6,14,old,new,8.513886451721191,0.1072845458984375,6.3748931884765625,-0.1981449723243713,-20.014728546142575,-19.70929908752441
qwen25_15b_instruct,qwen25_15b_instruct,38,young,old,youthful,label,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,0,0,small,big,7.896060943603516,4.5253753662109375,6.253437519073486,1.5286667346954346,-20.751197814941406,-17.75448989868164
qwen25_15b_instruct,qwen25_15b_instruct,42,open,closed,unlocked,phrase,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,1,2,hot,cold,10.842547416687012,10.990849494934082,10.47706413269043,5.792194366455078,-18.743072509765625,-13.544418334960938
qwen25_15b_instruct,qwen25_15b_instruct,43,closed,open,shut,rule,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,25,50,lazy,active,9.286639213562012,5.529094696044922,10.967242240905762,3.505908489227295,-11.413818359375,-9.390632629394531
qwen25_15b_instruct,qwen25_15b_instruct,45,cruel,kind,mean,page,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,15,28,empty,full,5.066211223602295,-0.3650531768798828,1.8887463808059688,-3.2502589225769043,-12.827929496765137,-9.942724227905272
qwen25_15b_instruct,qwen25_15b_instruct,47,calm,anxious,peaceful,thing,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,16,29,full,empty,12.885706901550291,12.805843353271484,11.425130844116213,-3.6319754123687744,-23.618309020996094,-7.1804914474487305
qwen25_15b_instruct,qwen25_15b_instruct,49,honest,dishonest,truthful,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,22,45,cruel,kind,6.952249050140381,7.781802177429199,5.813106060028076,-2.1055245399475098,-17.759241104125977,-7.871913433074951
qwen25_15b_instruct,qwen25_15b_instruct,50,lazy,active,idle,piece,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,23,47,calm,anxious,8.587199211120605,-3.530604362487793,6.526251792907715,-7.168967247009277,-15.538655281066896,-11.900293350219728
qwen25_15b_instruct,qwen25_15b_instruct,51,active,lazy,busy,letter,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,30,63,bad,good,6.395612239837647,5.906100749969482,4.062417507171631,-2.932036876678467,-22.159921646118164,-13.321784019470217
qwen25_15b_instruct,qwen25_15b_instruct,52,complex,simple,complicated,set,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,17,35,shallow,deep,5.284477233886719,2.807822227478028,6.954646110534668,2.152419090270996,-14.994205474853516,-14.338802337646484
qwen25_15b_instruct,qwen25_15b_instruct,55,false,true,fake,marker,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,2,3,cold,hot,5.441898822784424,-1.0223112106323242,4.605518341064453,1.2869064807891846,-4.847841739654541,-7.157059669494629
qwen25_15b_instruct,qwen25_15b_instruct,56,thick,thin,dense,entry,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,5,13,weak,strong,9.024317741394045,8.014510154724121,9.849200248718262,-3.3494858741760254,-20.033130645751957,-8.669135093688965
qwen25_15b_instruct,qwen25_15b_instruct,63,bad,good,poor,object,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,8,17,dirty,clean,4.622865200042725,0.7153387069702148,3.936582565307617,3.473805427551269,-7.68592643737793,-10.444393157958984
qwen25_15b_instruct,qwen25_15b_instruct,64,wrong,right,incorrect,unit,blocks.15.hook_resid_pre,15,item_mismatched_clean,30,9,19,poor,rich,4.131417751312256,-11.23004913330078,4.119651317596436,1.1484025716781616,-7.040324687957764,-19.418777465820312
qwen25_15b_instruct,qwen25_15b_instruct,0,small,big,tiny,marker,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,1,2,hot,cold,0.943589687347412,-0.9969921112060548,2.994563102722168,-8.199838638305664,-14.991846084594728,-7.788999080657959
qwen25_15b_instruct,qwen25_15b_instruct,2,hot,cold,warm,point,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,29,56,thick,thin,4.715956687927246,-0.5522270202636719,6.222519874572754,0.5898069143295288,-18.445276260375977,-19.587310791015625
qwen25_15b_instruct,qwen25_15b_instruct,3,cold,hot,chilly,node,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,19,38,young,old,7.731784343719482,5.046610832214356,7.388813972473144,3.780409812927246,-18.41830062866211,-17.152099609375
qwen25_15b_instruct,qwen25_15b_instruct,5,sad,happy,unhappy,mark,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,6,14,old,new,3.496784448623657,2.635152816772461,6.001269817352295,-0.6323966979980469,-23.472442626953125,-20.204893112182617
qwen25_15b_instruct,qwen25_15b_instruct,9,dark,bright,dim,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,31,64,wrong,right,3.522038221359253,1.985783576965332,5.655619621276856,-2.074329137802124,-13.078593254089355,-9.01848030090332
qwen25_15b_instruct,qwen25_15b_instruct,13,weak,strong,frail,place,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,15,28,empty,full,3.295886993408203,0.0456056594848632,6.046157836914063,3.4827768802642822,-12.744342803955078,-16.181514739990234
qwen25_15b_instruct,qwen25_15b_instruct,14,old,new,aged,cell,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,3,5,sad,happy,11.173538208007812,3.025115966796875,6.430554389953613,0.7694041728973389,-18.432336807250977,-16.176624298095703
qwen25_15b_instruct,qwen25_15b_instruct,15,new,old,fresh,item,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,28,55,false,true,10.364848136901855,0.9658527374267578,2.9839470386505127,-2.731881618499756,-20.948686599731445,-17.250953674316406
qwen25_15b_instruct,qwen25_15b_instruct,17,dirty,clean,filthy,note,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,11,24,loud,quiet,7.479722499847412,1.2539024353027344,8.690827369689941,3.001173496246338,-17.811180114746094,-19.55845069885254
qwen25_15b_instruct,qwen25_15b_instruct,19,poor,rich,needy,number,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,10,21,dangerous,safe,6.321523189544678,3.6028642654418945,5.569920539855957,-0.0458588600158691,-21.06249237060547,-17.413768768310547
qwen25_15b_instruct,qwen25_15b_instruct,21,dangerous,safe,risky,cell,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,18,37,far,near,8.362508773803711,4.278730392456055,9.568022727966309,1.7068514823913574,-19.824018478393555,-17.252140045166016
qwen25_15b_instruct,qwen25_15b_instruct,24,loud,quiet,noisy,entry,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,25,50,lazy,active,9.632678985595703,5.573264122009277,9.835854530334473,1.1581158638000488,-23.924739837646484,-19.50959014892578
qwen25_15b_instruct,qwen25_15b_instruct,25,quiet,loud,silent,field,blocks.15.hook_resid_pre,15,item_mismatched_clean,31,22,45,cruel,kind,6.307910919189453,4.839617729187012,5.909621715545654,-8.630678176879883,-24.09410095214844,-10.623804092407228
