model_key,model,item_id,word,target,distractor,neutral_word,hook_name,triplet_selected_layer,control_type,swap_i,donor_row_index,donor_item_id,donor_word,donor_target,m_clean,m_corrupt,m_matched,m_patched,target_logit_delta,distractor_logit_delta
gemma2_2b_base,gemma2_2b_base,32,narrow,wide,thin,type,blocks.12.hook_resid_mid,12,definition_target_swap,3,11,12,strong,weak,9.1420316696167,7.401723861694336,9.742203712463379,3.4018497467041016,-3.7471160888671875,0.2527580261230469
gemma2_2b_base,gemma2_2b_base,33,wide,narrow,broad,node,blocks.12.hook_resid_mid,12,definition_target_swap,3,31,34,deep,shallow,3.7278499603271484,0.24587249755859375,5.5988054275512695,3.32210636138916,-4.323736190795898,-7.399970054626465
gemma2_2b_base,gemma2_2b_base,34,deep,shallow,profound,letter,blocks.12.hook_resid_mid,12,definition_target_swap,3,20,22,easy,hard,7.068190574645996,4.850863456726074,6.720691204071045,1.63081693649292,-12.30721378326416,-9.087167739868164
gemma2_2b_base,gemma2_2b_base,0,small,big,tiny,thing,blocks.12.hook_resid_mid,12,definition_target_swap,4,21,23,difficult,easy,7.911781311035156,2.099459648132324,4.770815849304199,1.3754281997680664,-3.4385738372802734,-2.7145423889160156
gemma2_2b_base,gemma2_2b_base,1,large,small,big,sign,blocks.12.hook_resid_mid,12,definition_target_swap,4,22,24,loud,quiet,6.253056526184082,4.297301292419434,5.269466400146484,0.7835092544555664,-9.004378318786621,-5.490586280822754
gemma2_2b_base,gemma2_2b_base,2,hot,cold,warm,point,blocks.12.hook_resid_mid,12,definition_target_swap,4,23,25,quiet,loud,8.672128677368164,6.938841819763184,8.88669490814209,-1.797682285308838,-9.020183563232422,-0.2836589813232422
gemma2_2b_base,gemma2_2b_base,3,cold,hot,chilly,node,blocks.12.hook_resid_mid,12,definition_target_swap,4,15,17,dirty,clean,17.816896438598633,11.957763671875,19.101123809814453,11.292946815490723,-10.897541999816895,-10.232725143432617
gemma2_2b_base,gemma2_2b_base,4,happy,sad,glad,phrase,blocks.12.hook_resid_mid,12,definition_target_swap,4,5,5,sad,happy,8.788891792297363,5.115024566650391,9.842669486999512,2.1198501586914062,-3.0521697998046875,-0.056995391845703125
gemma2_2b_base,gemma2_2b_base,5,sad,happy,unhappy,group,blocks.12.hook_resid_mid,12,definition_target_swap,4,6,6,fast,slow,8.386860847473145,4.310332298278809,8.367481231689453,5.785167217254639,-5.986490249633789,-7.461325168609619
gemma2_2b_base,gemma2_2b_base,6,fast,slow,quick,step,blocks.12.hook_resid_mid,12,definition_target_swap,4,20,22,easy,hard,4.929042816162109,3.2529144287109375,4.60524845123291,0.13724422454833984,-3.9371681213378906,-0.821497917175293
gemma2_2b_base,gemma2_2b_base,7,slow,fast,sluggish,frame,blocks.12.hook_resid_mid,12,definition_target_swap,4,5,5,sad,happy,14.893295288085938,9.242738723754883,14.924100875854492,9.405826568603516,-7.518996238708496,-7.682084083557129
gemma2_2b_base,gemma2_2b_base,9,dark,bright,dim,entry,blocks.12.hook_resid_mid,12,definition_target_swap,4,26,28,empty,full,4.285802841186523,2.3039751052856445,5.89555549621582,-0.02384471893310547,-9.314393997192383,-6.986574172973633
gemma2_2b_base,gemma2_2b_base,10,hard,soft,tough,record,blocks.12.hook_resid_mid,12,definition_target_swap,4,17,19,poor,rich,11.6045560836792,4.171212196350098,11.377673149108887,4.107591152191162,-7.9429779052734375,-7.879356861114502
gemma2_2b_base,gemma2_2b_base,11,soft,hard,gentle,index,blocks.12.hook_resid_mid,12,definition_target_swap,4,1,1,large,small,15.351018905639648,7.307106018066406,17.877117156982422,5.902688026428223,-9.96348762512207,-8.559069633483887
gemma2_2b_base,gemma2_2b_base,12,strong,weak,powerful,rule,blocks.12.hook_resid_mid,12,definition_target_swap,4,3,3,cold,hot,7.445586204528809,5.152812957763672,5.755537033081055,1.3942785263061523,-7.408746719360352,-3.650212287902832
gemma2_2b_base,gemma2_2b_base,13,weak,strong,frail,link,blocks.12.hook_resid_mid,12,definition_target_swap,4,29,32,narrow,wide,9.175460815429688,8.84713077545166,12.453532218933105,6.402734279632568,-7.68687629699707,-5.2424798011779785
gemma2_2b_base,gemma2_2b_base,14,old,new,aged,frame,blocks.12.hook_resid_mid,12,definition_target_swap,4,9,10,hard,soft,20.312763214111328,11.267925262451172,20.258575439453125,14.810565948486328,-4.8447065353393555,-8.387346267700195
gemma2_2b_base,gemma2_2b_base,15,new,old,fresh,item,blocks.12.hook_resid_mid,12,definition_target_swap,4,11,12,strong,weak,8.50243854522705,6.116247177124023,6.409848213195801,1.1672430038452148,-7.662361145019531,-2.7133569717407227
gemma2_2b_base,gemma2_2b_base,17,dirty,clean,filthy,type,blocks.12.hook_resid_mid,12,definition_target_swap,4,17,19,poor,rich,12.743982315063477,7.232062339782715,15.518623352050781,7.647794723510742,-13.338088035583496,-13.753820419311523
gemma2_2b_base,gemma2_2b_base,18,rich,poor,wealthy,key,blocks.12.hook_resid_mid,12,definition_target_swap,4,8,9,dark,bright,9.69563102722168,3.0653390884399414,8.32365608215332,3.0635986328125,-6.587594032287598,-6.585853576660156
gemma2_2b_base,gemma2_2b_base,19,poor,rich,needy,number,blocks.12.hook_resid_mid,12,definition_target_swap,4,5,5,sad,happy,12.471339225769043,9.86377239227295,12.233990669250488,5.061649799346924,-9.502177238464355,-4.70005464553833
gemma2_2b_base,gemma2_2b_base,20,safe,dangerous,secure,mark,blocks.12.hook_resid_mid,12,definition_target_swap,4,0,0,small,big,1.8247461318969727,-0.34389400482177734,2.892061233520508,-1.0468482971191406,-8.143292427062988,-7.440338134765625
gemma2_2b_base,gemma2_2b_base,21,dangerous,safe,risky,zone,blocks.12.hook_resid_mid,12,definition_target_swap,4,13,14,old,new,5.153412818908691,2.361347198486328,4.009747505187988,-0.29454612731933594,-7.546862602233887,-4.890969276428223
gemma2_2b_base,gemma2_2b_base,22,easy,hard,simple,label,blocks.12.hook_resid_mid,12,definition_target_swap,4,12,13,weak,strong,6.984536170959473,2.264033317565918,5.324001312255859,-6.4238080978393555,-7.940947532653809,0.7468938827514648
gemma2_2b_base,gemma2_2b_base,23,difficult,easy,hard,token,blocks.12.hook_resid_mid,12,definition_target_swap,4,25,27,confusing,clear,6.1106367111206055,3.017618179321289,5.510908126831055,0.8946332931518555,-6.678157806396484,-4.555172920227051
gemma2_2b_base,gemma2_2b_base,24,loud,quiet,noisy,sign,blocks.12.hook_resid_mid,12,definition_target_swap,4,20,22,easy,hard,6.178540229797363,4.840959548950195,6.737061500549316,2.5334525108337402,-17.648630142211914,-15.341123580932617
gemma2_2b_base,gemma2_2b_base,25,quiet,loud,silent,node,blocks.12.hook_resid_mid,12,definition_target_swap,4,21,23,difficult,easy,6.158251762390137,5.1109619140625,10.155978202819824,1.1131620407104492,-14.250389099121094,-10.252589225769043
gemma2_2b_base,gemma2_2b_base,26,clear,confusing,plain,index,blocks.12.hook_resid_mid,12,definition_target_swap,4,30,33,wide,narrow,-1.0224504470825195,-3.0487136840820312,1.7768077850341797,-6.878800392150879,-4.502534866333008,-0.6724481582641602
gemma2_2b_base,gemma2_2b_base,27,confusing,clear,unclear,group,blocks.12.hook_resid_mid,12,definition_target_swap,4,17,19,poor,rich,7.894839286804199,3.1773529052734375,7.730131149291992,3.2431793212890625,-5.926164627075195,-5.99199104309082
gemma2_2b_base,gemma2_2b_base,28,empty,full,vacant,area,blocks.12.hook_resid_mid,12,definition_target_swap,4,28,31,light,dark,16.11947250366211,9.65050220489502,12.467397689819336,3.7204933166503906,-10.479360580444336,-4.549351692199707
gemma2_2b_base,gemma2_2b_base,30,heavy,light,weighty,name,blocks.12.hook_resid_mid,12,definition_target_swap,4,29,32,narrow,wide,13.462727546691895,6.244769096374512,10.941413879394531,6.759442329406738,-7.923581123352051,-8.438254356384277
gemma2_2b_base,gemma2_2b_base,31,light,dark,bright,tag,blocks.12.hook_resid_mid,12,definition_target_swap,4,31,34,deep,shallow,4.882569313049316,5.458037376403809,6.835920333862305,0.27112436294555664,-11.77755355834961,-6.590640544891357
gemma2_2b_base,gemma2_2b_base,32,narrow,wide,thin,type,blocks.12.hook_resid_mid,12,definition_target_swap,4,19,21,dangerous,safe,9.1420316696167,7.401723861694336,9.742203712463379,3.564873695373535,-5.196845054626465,-1.359994888305664
gemma2_2b_base,gemma2_2b_base,33,wide,narrow,broad,node,blocks.12.hook_resid_mid,12,definition_target_swap,4,0,0,small,big,3.7278499603271484,0.24587249755859375,5.5988054275512695,0.07932281494140625,-8.436062812805176,-8.269513130187988
gemma2_2b_base,gemma2_2b_base,34,deep,shallow,profound,letter,blocks.12.hook_resid_mid,12,definition_target_swap,4,16,18,rich,poor,7.068190574645996,4.850863456726074,6.720691204071045,2.7746310234069824,-10.493473052978516,-8.417241096496582
gemma2_2b_base,gemma2_2b_base,0,small,big,tiny,thing,blocks.12.hook_resid_mid,12,definition_target_swap,5,28,31,light,dark,7.911781311035156,2.099459648132324,4.770815849304199,1.7458925247192383,-3.4891862869262695,-3.1356191635131836
gemma2_2b_base,gemma2_2b_base,1,large,small,big,sign,blocks.12.hook_resid_mid,12,definition_target_swap,5,23,25,quiet,loud,6.253056526184082,4.297301292419434,5.269466400146484,0.25414276123046875,-8.844945907592773,-4.801787376403809
gemma2_2b_base,gemma2_2b_base,2,hot,cold,warm,point,blocks.12.hook_resid_mid,12,definition_target_swap,5,19,21,dangerous,safe,8.672128677368164,6.938841819763184,8.88669490814209,-3.0252742767333984,-12.983838081359863,-3.0197219848632812
gemma2_2b_base,gemma2_2b_base,3,cold,hot,chilly,node,blocks.12.hook_resid_mid,12,definition_target_swap,5,25,27,confusing,clear,17.816896438598633,11.957763671875,19.101123809814453,10.9995698928833,-11.771367073059082,-10.813173294067383
gemma2_2b_base,gemma2_2b_base,4,happy,sad,glad,phrase,blocks.12.hook_resid_mid,12,definition_target_swap,5,7,7,slow,fast,8.788891792297363,5.115024566650391,9.842669486999512,3.9464845657348633,-5.177730560302734,-4.009190559387207
gemma2_2b_base,gemma2_2b_base,5,sad,happy,unhappy,group,blocks.12.hook_resid_mid,12,definition_target_swap,5,28,31,light,dark,8.386860847473145,4.310332298278809,8.367481231689453,5.1225104331970215,-6.051910400390625,-6.864088535308838
gemma2_2b_base,gemma2_2b_base,6,fast,slow,quick,step,blocks.12.hook_resid_mid,12,definition_target_swap,5,8,9,dark,bright,4.929042816162109,3.2529144287109375,4.60524845123291,-0.03124523162841797,-3.899782180786133,-0.6156225204467773
gemma2_2b_base,gemma2_2b_base,7,slow,fast,sluggish,frame,blocks.12.hook_resid_mid,12,definition_target_swap,5,12,13,weak,strong,14.893295288085938,9.242738723754883,14.924100875854492,10.239879608154297,-5.88614559173584,-6.883286476135254
gemma2_2b_base,gemma2_2b_base,9,dark,bright,dim,entry,blocks.12.hook_resid_mid,12,definition_target_swap,5,27,30,heavy,light,4.285802841186523,2.3039751052856445,5.89555549621582,1.1894659996032715,-5.552898406982422,-4.438389301300049
gemma2_2b_base,gemma2_2b_base,10,hard,soft,tough,record,blocks.12.hook_resid_mid,12,definition_target_swap,5,3,3,cold,hot,11.6045560836792,4.171212196350098,11.377673149108887,5.068350791931152,-7.744115829467773,-8.641254425048828
gemma2_2b_base,gemma2_2b_base,11,soft,hard,gentle,index,blocks.12.hook_resid_mid,12,definition_target_swap,5,5,5,sad,happy,15.351018905639648,7.307106018066406,17.877117156982422,7.90562629699707,-9.360382080078125,-9.958902359008789
gemma2_2b_base,gemma2_2b_base,12,strong,weak,powerful,rule,blocks.12.hook_resid_mid,12,definition_target_swap,5,1,1,large,small,7.445586204528809,5.152812957763672,5.755537033081055,2.102313995361328,-7.354866981506348,-4.304368019104004
gemma2_2b_base,gemma2_2b_base,13,weak,strong,frail,link,blocks.12.hook_resid_mid,12,definition_target_swap,5,0,0,small,big,9.175460815429688,8.84713077545166,12.453532218933105,7.627824306488037,-8.22663402557373,-7.007327556610107
gemma2_2b_base,gemma2_2b_base,14,old,new,aged,frame,blocks.12.hook_resid_mid,12,definition_target_swap,5,18,20,safe,dangerous,20.312763214111328,11.267925262451172,20.258575439453125,14.465868949890137,-4.516063690185547,-7.714007377624512
gemma2_2b_base,gemma2_2b_base,15,new,old,fresh,item,blocks.12.hook_resid_mid,12,definition_target_swap,5,5,5,sad,happy,8.50243854522705,6.116247177124023,6.409848213195801,1.3896703720092773,-7.49945068359375,-2.772873878479004
gemma2_2b_base,gemma2_2b_base,17,dirty,clean,filthy,type,blocks.12.hook_resid_mid,12,definition_target_swap,5,0,0,small,big,12.743982315063477,7.232062339782715,15.518623352050781,9.473766326904297,-13.664953231811523,-15.906656265258789
gemma2_2b_base,gemma2_2b_base,18,rich,poor,wealthy,key,blocks.12.hook_resid_mid,12,definition_target_swap,5,9,10,hard,soft,9.69563102722168,3.0653390884399414,8.32365608215332,3.580484390258789,-4.605698585510254,-5.120843887329102
gemma2_2b_base,gemma2_2b_base,19,poor,rich,needy,number,blocks.12.hook_resid_mid,12,definition_target_swap,5,11,12,strong,weak,12.471339225769043,9.86377239227295,12.233990669250488,5.562495231628418,-8.43175220489502,-4.130475044250488
gemma2_2b_base,gemma2_2b_base,20,safe,dangerous,secure,mark,blocks.12.hook_resid_mid,12,definition_target_swap,5,7,7,slow,fast,1.8247461318969727,-0.34389400482177734,2.892061233520508,-1.2779369354248047,-8.497767448425293,-7.563724517822266
gemma2_2b_base,gemma2_2b_base,21,dangerous,safe,risky,zone,blocks.12.hook_resid_mid,12,definition_target_swap,5,30,33,wide,narrow,5.153412818908691,2.361347198486328,4.009747505187988,-0.7169437408447266,-8.125983238220215,-5.04769229888916
gemma2_2b_base,gemma2_2b_base,22,easy,hard,simple,label,blocks.12.hook_resid_mid,12,definition_target_swap,5,25,27,confusing,clear,6.984536170959473,2.264033317565918,5.324001312255859,-7.810077667236328,-10.289873123168945,-0.21576213836669922
gemma2_2b_base,gemma2_2b_base,23,difficult,easy,hard,token,blocks.12.hook_resid_mid,12,definition_target_swap,5,30,33,wide,narrow,6.1106367111206055,3.017618179321289,5.510908126831055,0.7191543579101562,-7.124131202697754,-4.825667381286621
gemma2_2b_base,gemma2_2b_base,24,loud,quiet,noisy,sign,blocks.12.hook_resid_mid,12,definition_target_swap,5,27,30,heavy,light,6.178540229797363,4.840959548950195,6.737061500549316,2.5781655311584473,-17.366973876953125,-15.104179382324219
gemma2_2b_base,gemma2_2b_base,25,quiet,loud,silent,node,blocks.12.hook_resid_mid,12,definition_target_swap,5,10,11,soft,hard,6.158251762390137,5.1109619140625,10.155978202819824,2.621767044067383,-11.83682918548584,-9.347634315490723
gemma2_2b_base,gemma2_2b_base,26,clear,confusing,plain,index,blocks.12.hook_resid_mid,12,definition_target_swap,5,15,17,dirty,clean,-1.0224504470825195,-3.0487136840820312,1.7768077850341797,-7.485091209411621,-3.834665298461914,0.6017122268676758
gemma2_2b_base,gemma2_2b_base,27,confusing,clear,unclear,group,blocks.12.hook_resid_mid,12,definition_target_swap,5,31,34,deep,shallow,7.894839286804199,3.1773529052734375,7.730131149291992,2.778988838195801,-5.907620429992676,-5.509256362915039
gemma2_2b_base,gemma2_2b_base,28,empty,full,vacant,area,blocks.12.hook_resid_mid,12,definition_target_swap,5,4,4,happy,sad,16.11947250366211,9.65050220489502,12.467397689819336,4.722188949584961,-10.08817195892334,-5.159858703613281
gemma2_2b_base,gemma2_2b_base,30,heavy,light,weighty,name,blocks.12.hook_resid_mid,12,definition_target_swap,5,9,10,hard,soft,13.462727546691895,6.244769096374512,10.941413879394531,8.950437545776367,-5.043588638305664,-7.7492570877075195
gemma2_2b_base,gemma2_2b_base,31,light,dark,bright,tag,blocks.12.hook_resid_mid,12,definition_target_swap,5,24,26,clear,confusing,4.882569313049316,5.458037376403809,6.835920333862305,0.69329833984375,-12.129952430725098,-7.365213394165039
gemma2_2b_base,gemma2_2b_base,32,narrow,wide,thin,type,blocks.12.hook_resid_mid,12,definition_target_swap,5,28,31,light,dark,9.1420316696167,7.401723861694336,9.742203712463379,2.994053840637207,-4.869692802429199,-0.4620227813720703
gemma2_2b_base,gemma2_2b_base,33,wide,narrow,broad,node,blocks.12.hook_resid_mid,12,definition_target_swap,5,18,20,safe,dangerous,3.7278499603271484,0.24587249755859375,5.5988054275512695,3.5503435134887695,-7.477642059326172,-10.782113075256348
gemma2_2b_base,gemma2_2b_base,34,deep,shallow,profound,letter,blocks.12.hook_resid_mid,12,definition_target_swap,5,3,3,cold,hot,7.068190574645996,4.850863456726074,6.720691204071045,3.015202522277832,-11.823003768920898,-9.987342834472656
gemma2_2b_base,gemma2_2b_base,0,small,big,tiny,thing,blocks.12.hook_resid_mid,12,definition_target_swap,6,23,25,quiet,loud,7.911781311035156,2.099459648132324,4.770815849304199,3.737255096435547,-2.5966053009033203,-4.234400749206543
gemma2_2b_base,gemma2_2b_base,1,large,small,big,sign,blocks.12.hook_resid_mid,12,definition_target_swap,6,5,5,sad,happy,6.253056526184082,4.297301292419434,5.269466400146484,0.18458271026611328,-9.660026550292969,-5.547307968139648
gemma2_2b_base,gemma2_2b_base,2,hot,cold,warm,point,blocks.12.hook_resid_mid,12,definition_target_swap,6,17,19,poor,rich,8.672128677368164,6.938841819763184,8.88669490814209,-1.7262096405029297,-10.30270767211914,-1.6376562118530273
gemma2_2b_base,gemma2_2b_base,3,cold,hot,chilly,node,blocks.12.hook_resid_mid,12,definition_target_swap,6,18,20,safe,dangerous,17.816896438598633,11.957763671875,19.101123809814453,12.708539962768555,-10.964414596557617,-11.715190887451172
gemma2_2b_base,gemma2_2b_base,4,happy,sad,glad,phrase,blocks.12.hook_resid_mid,12,definition_target_swap,6,2,2,hot,cold,8.788891792297363,5.115024566650391,9.842669486999512,5.619589328765869,-3.512052536010742,-4.016617298126221
gemma2_2b_base,gemma2_2b_base,5,sad,happy,unhappy,group,blocks.12.hook_resid_mid,12,definition_target_swap,6,26,28,empty,full,8.386860847473145,4.310332298278809,8.367481231689453,5.187661647796631,-7.089094161987305,-7.966423511505127
gemma2_2b_base,gemma2_2b_base,6,fast,slow,quick,step,blocks.12.hook_resid_mid,12,definition_target_swap,6,28,31,light,dark,4.929042816162109,3.2529144287109375,4.60524845123291,-0.09171009063720703,-4.568253517150879,-1.2236289978027344
gemma2_2b_base,gemma2_2b_base,7,slow,fast,sluggish,frame,blocks.12.hook_resid_mid,12,definition_target_swap,6,30,33,wide,narrow,14.893295288085938,9.242738723754883,14.924100875854492,6.790821075439453,-7.61039924621582,-5.158481597900391
gemma2_2b_base,gemma2_2b_base,9,dark,bright,dim,entry,blocks.12.hook_resid_mid,12,definition_target_swap,6,6,6,fast,slow,4.285802841186523,2.3039751052856445,5.89555549621582,0.24945926666259766,-8.051358222961426,-5.996842384338379
gemma2_2b_base,gemma2_2b_base,10,hard,soft,tough,record,blocks.12.hook_resid_mid,12,definition_target_swap,6,6,6,fast,slow,11.6045560836792,4.171212196350098,11.377673149108887,5.03584098815918,-7.99882698059082,-8.863455772399902
gemma2_2b_base,gemma2_2b_base,11,soft,hard,gentle,index,blocks.12.hook_resid_mid,12,definition_target_swap,6,21,23,difficult,easy,15.351018905639648,7.307106018066406,17.877117156982422,9.992717742919922,-5.982328414916992,-8.667940139770508
gemma2_2b_base,gemma2_2b_base,12,strong,weak,powerful,rule,blocks.12.hook_resid_mid,12,definition_target_swap,6,16,18,rich,poor,7.445586204528809,5.152812957763672,5.755537033081055,2.65476131439209,-5.590903282165527,-3.0928516387939453
gemma2_2b_base,gemma2_2b_base,13,weak,strong,frail,link,blocks.12.hook_resid_mid,12,definition_target_swap,6,15,17,dirty,clean,9.175460815429688,8.84713077545166,12.453532218933105,6.707820415496826,-9.161660194396973,-7.022349834442139
gemma2_2b_base,gemma2_2b_base,14,old,new,aged,frame,blocks.12.hook_resid_mid,12,definition_target_swap,6,14,15,new,old,20.312763214111328,11.267925262451172,20.258575439453125,12.944360733032227,-2.2675209045410156,-3.9439563751220703
gemma2_2b_base,gemma2_2b_base,15,new,old,fresh,item,blocks.12.hook_resid_mid,12,definition_target_swap,6,9,10,hard,soft,8.50243854522705,6.116247177124023,6.409848213195801,-1.8845252990722656,-7.585179328918457,0.41559314727783203
gemma2_2b_base,gemma2_2b_base,17,dirty,clean,filthy,type,blocks.12.hook_resid_mid,12,definition_target_swap,6,9,10,hard,soft,12.743982315063477,7.232062339782715,15.518623352050781,8.2400484085083,-13.923990249633789,-14.931976318359375
gemma2_2b_base,gemma2_2b_base,18,rich,poor,wealthy,key,blocks.12.hook_resid_mid,12,definition_target_swap,6,26,28,empty,full,9.69563102722168,3.0653390884399414,8.32365608215332,4.155279636383057,-6.363912582397461,-7.453853130340576
gemma2_2b_base,gemma2_2b_base,19,poor,rich,needy,number,blocks.12.hook_resid_mid,12,definition_target_swap,6,6,6,fast,slow,12.471339225769043,9.86377239227295,12.233990669250488,5.579527378082275,-9.707069396972656,-5.422824382781982
gemma2_2b_base,gemma2_2b_base,20,safe,dangerous,secure,mark,blocks.12.hook_resid_mid,12,definition_target_swap,6,0,0,small,big,1.8247461318969727,-0.34389400482177734,2.892061233520508,-1.0468482971191406,-8.143292427062988,-7.440338134765625
gemma2_2b_base,gemma2_2b_base,21,dangerous,safe,risky,zone,blocks.12.hook_resid_mid,12,definition_target_swap,6,16,18,rich,poor,5.153412818908691,2.361347198486328,4.009747505187988,-2.343893051147461,-7.115017890930176,-2.4097776412963867
gemma2_2b_base,gemma2_2b_base,22,easy,hard,simple,label,blocks.12.hook_resid_mid,12,definition_target_swap,6,13,14,old,new,6.984536170959473,2.264033317565918,5.324001312255859,-8.114734649658203,-10.749093055725098,-0.37032508850097656
gemma2_2b_base,gemma2_2b_base,23,difficult,easy,hard,token,blocks.12.hook_resid_mid,12,definition_target_swap,6,23,25,quiet,loud,6.1106367111206055,3.017618179321289,5.510908126831055,-1.6024808883666992,-8.619818687438965,-3.9997196197509766
gemma2_2b_base,gemma2_2b_base,24,loud,quiet,noisy,sign,blocks.12.hook_resid_mid,12,definition_target_swap,6,8,9,dark,bright,6.178540229797363,4.840959548950195,6.737061500549316,2.1276540756225586,-15.848639488220215,-13.135334014892578
gemma2_2b_base,gemma2_2b_base,25,quiet,loud,silent,node,blocks.12.hook_resid_mid,12,definition_target_swap,6,1,1,large,small,6.158251762390137,5.1109619140625,10.155978202819824,1.088165283203125,-13.81091022491455,-9.788113594055176
gemma2_2b_base,gemma2_2b_base,26,clear,confusing,plain,index,blocks.12.hook_resid_mid,12,definition_target_swap,6,19,21,dangerous,safe,-1.0224504470825195,-3.0487136840820312,1.7768077850341797,-6.446747303009033,-3.5780491828918457,-0.18001556396484375
gemma2_2b_base,gemma2_2b_base,27,confusing,clear,unclear,group,blocks.12.hook_resid_mid,12,definition_target_swap,6,0,0,small,big,7.894839286804199,3.1773529052734375,7.730131149291992,3.8485822677612305,-5.8900604248046875,-6.5612897872924805
gemma2_2b_base,gemma2_2b_base,28,empty,full,vacant,area,blocks.12.hook_resid_mid,12,definition_target_swap,6,29,32,narrow,wide,16.11947250366211,9.65050220489502,12.467397689819336,6.692480564117432,-9.796859741210938,-6.83883810043335
gemma2_2b_base,gemma2_2b_base,30,heavy,light,weighty,name,blocks.12.hook_resid_mid,12,definition_target_swap,6,3,3,cold,hot,13.462727546691895,6.244769096374512,10.941413879394531,7.466487884521484,-7.620360374450684,-8.842079162597656
gemma2_2b_base,gemma2_2b_base,31,light,dark,bright,tag,blocks.12.hook_resid_mid,12,definition_target_swap,6,29,32,narrow,wide,4.882569313049316,5.458037376403809,6.835920333862305,-0.5958118438720703,-8.770047187805176,-2.716197967529297
gemma2_2b_base,gemma2_2b_base,32,narrow,wide,thin,type,blocks.12.hook_resid_mid,12,definition_target_swap,6,31,34,deep,shallow,9.1420316696167,7.401723861694336,9.742203712463379,2.590717315673828,-4.248110771179199,0.5628957748413086
gemma2_2b_base,gemma2_2b_base,33,wide,narrow,broad,node,blocks.12.hook_resid_mid,12,definition_target_swap,6,18,20,safe,dangerous,3.7278499603271484,0.24587249755859375,5.5988054275512695,3.5503435134887695,-7.477642059326172,-10.782113075256348
gemma2_2b_base,gemma2_2b_base,34,deep,shallow,profound,letter,blocks.12.hook_resid_mid,12,definition_target_swap,6,8,9,dark,bright,7.068190574645996,4.850863456726074,6.720691204071045,2.78922438621521,-11.145909309387207,-9.084270477294922
gemma2_2b_base,gemma2_2b_base,0,small,big,tiny,thing,blocks.12.hook_resid_mid,12,definition_target_swap,7,8,9,dark,bright,7.911781311035156,2.099459648132324,4.770815849304199,1.8120241165161133,-1.9316596984863281,-1.6442241668701172
gemma2_2b_base,gemma2_2b_base,1,large,small,big,sign,blocks.12.hook_resid_mid,12,definition_target_swap,7,28,31,light,dark,6.253056526184082,4.297301292419434,5.269466400146484,0.27820777893066406,-9.274736404418945,-5.255642890930176
gemma2_2b_base,gemma2_2b_base,2,hot,cold,warm,point,blocks.12.hook_resid_mid,12,definition_target_swap,7,7,7,slow,fast,8.672128677368164,6.938841819763184,8.88669490814209,-0.3232278823852539,-10.978536605834961,-3.7164673805236816
gemma2_2b_base,gemma2_2b_base,3,cold,hot,chilly,node,blocks.12.hook_resid_mid,12,definition_target_swap,7,21,23,difficult,easy,17.816896438598633,11.957763671875,19.101123809814453,10.697163581848145,-11.76867961883545,-10.508079528808594
gemma2_2b_base,gemma2_2b_base,4,happy,sad,glad,phrase,blocks.12.hook_resid_mid,12,definition_target_swap,7,31,34,deep,shallow,8.788891792297363,5.115024566650391,9.842669486999512,4.0505828857421875,-6.478311061859131,-5.413869380950928
gemma2_2b_base,gemma2_2b_base,5,sad,happy,unhappy,group,blocks.12.hook_resid_mid,12,definition_target_swap,7,6,6,fast,slow,8.386860847473145,4.310332298278809,8.367481231689453,5.785167217254639,-5.986490249633789,-7.461325168609619
gemma2_2b_base,gemma2_2b_base,6,fast,slow,quick,step,blocks.12.hook_resid_mid,12,definition_target_swap,7,25,27,confusing,clear,4.929042816162109,3.2529144287109375,4.60524845123291,-0.2516307830810547,-4.581171989440918,-1.0766267776489258
gemma2_2b_base,gemma2_2b_base,7,slow,fast,sluggish,frame,blocks.12.hook_resid_mid,12,definition_target_swap,7,28,31,light,dark,14.893295288085938,9.242738723754883,14.924100875854492,8.715365409851074,-7.912069320678711,-7.384696006774902
gemma2_2b_base,gemma2_2b_base,9,dark,bright,dim,entry,blocks.12.hook_resid_mid,12,definition_target_swap,7,27,30,heavy,light,4.285802841186523,2.3039751052856445,5.89555549621582,1.1894659996032715,-5.552898406982422,-4.438389301300049
gemma2_2b_base,gemma2_2b_base,10,hard,soft,tough,record,blocks.12.hook_resid_mid,12,definition_target_swap,7,26,28,empty,full,11.6045560836792,4.171212196350098,11.377673149108887,4.968494415283203,-9.63472843170166,-10.432010650634766
gemma2_2b_base,gemma2_2b_base,11,soft,hard,gentle,index,blocks.12.hook_resid_mid,12,definition_target_swap,7,21,23,difficult,easy,15.351018905639648,7.307106018066406,17.877117156982422,9.992717742919922,-5.982328414916992,-8.667940139770508
gemma2_2b_base,gemma2_2b_base,12,strong,weak,powerful,rule,blocks.12.hook_resid_mid,12,definition_target_swap,7,19,21,dangerous,safe,7.445586204528809,5.152812957763672,5.755537033081055,1.8272027969360352,-7.9567108154296875,-4.631100654602051
gemma2_2b_base,gemma2_2b_base,13,weak,strong,frail,link,blocks.12.hook_resid_mid,12,definition_target_swap,7,4,4,happy,sad,9.175460815429688,8.84713077545166,12.453532218933105,5.4467363357543945,-9.032470703125,-5.632076263427734
gemma2_2b_base,gemma2_2b_base,14,old,new,aged,frame,blocks.12.hook_resid_mid,12,definition_target_swap,7,9,10,hard,soft,20.312763214111328,11.267925262451172,20.258575439453125,14.810565948486328,-4.8447065353393555,-8.387346267700195
